"","airline_name","type_traveller","cabin_flown","overall_rating","seat_comfort_rating","cabin_staff_rating","food_beverages_rating","inflight_entertainment_rating","ground_service_rating","wifi_connectivity_rating","value_money_rating","recommended"
"5647","airasia",NA,"Economy",8,5,4,1,1,NA,NA,4,1
"5648","airasia",NA,NA,8,4,4,4,1,NA,NA,5,1
"5649","airbaltic",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5650","airbaltic",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5651","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5652","airbaltic",NA,"Economy",4,NA,NA,NA,NA,NA,NA,1,1
"5653","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5654","air-transat",NA,"Business Class",NA,0,0,0,0,NA,NA,1,0
"5655","air-transat",NA,"Economy",1,1,1,2,3,NA,NA,1,0
"5656","air-transat",NA,"Economy",9,3,3,4,4,NA,NA,4,1
"5657","air-new-zealand",NA,"Economy",NA,3,2,2,4,NA,NA,1,0
"5658","air-new-zealand",NA,"Economy",2,2,3,2,3,NA,NA,3,0
"5659","air-new-zealand",NA,"Business Class",NA,1,2,1,1,NA,NA,1,0
"5660","aircalin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"5661","airasia-x",NA,"Economy",7,4,3,3,1,NA,NA,5,1
"5662","airasia-x",NA,"Economy",NA,2,1,2,0,NA,NA,2,0
"5663","airasia-x",NA,"Economy",NA,2,1,1,1,NA,NA,2,0
"5664","airasia",NA,"Economy",7,4,5,4,1,NA,NA,2,1
"5665","airasia",NA,"Economy",9,4,4,4,3,NA,NA,5,1
"5666","airasia",NA,"Economy",2,2,1,1,1,NA,NA,1,0
"5667","airbaltic",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,0
"5668","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5669","airbaltic",NA,"Economy",4,NA,NA,NA,NA,NA,NA,1,0
"5670","airbaltic",NA,"Business Class",10,NA,NA,NA,NA,NA,NA,4,1
"5671","air-transat",NA,"Business Class",5,4,2,3,4,NA,NA,3,1
"5672","air-transat",NA,"Economy",NA,3,2,3,2,NA,NA,3,0
"5673","air-transat",NA,"Business Class",9,3,5,5,4,NA,NA,5,1
"5674","air-transat",NA,"Economy",5,2,4,3,1,NA,NA,3,1
"5675","air-new-zealand",NA,"Economy",5,3,3,2,2,NA,NA,3,0
"5676","air-new-zealand",NA,"Business Class",10,5,5,5,4,NA,NA,4,1
"5677","air-new-zealand",NA,"Premium Economy",7,4,3,4,4,NA,NA,4,1
"5678","airasia-x",NA,"Economy",1,1,1,0,1,NA,NA,1,0
"5679","airasia-x",NA,"Economy",9,4,5,4,3,NA,NA,5,1
"5680","airasia-x",NA,"Premium Economy",10,5,5,5,0,NA,NA,5,1
"5681","airasia-x",NA,"Economy",10,4,5,5,0,NA,NA,5,1
"5682","airasia",NA,"Economy",7,3,4,1,1,NA,NA,5,1
"5683","airasia",NA,"Economy",2,3,1,2,2,NA,NA,1,0
"5684","airasia",NA,NA,4,5,1,2,2,NA,NA,3,0
"5685","airbaltic",NA,"Economy",6,NA,NA,NA,NA,NA,NA,4,1
"5686","airbaltic",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5687","airbaltic",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5688","airbaltic",NA,"Business Class",9,NA,NA,NA,NA,NA,NA,4,1
"5689","air-transat",NA,"Economy",8,4,4,4,3,NA,NA,4,1
"5690","air-transat",NA,"Economy",4,3,1,2,3,NA,NA,3,0
"5691","air-transat",NA,"Business Class",3,1,5,4,3,NA,NA,2,0
"5692","air-new-zealand",NA,"Economy",5,4,4,4,3,NA,NA,3,1
"5693","air-new-zealand",NA,"Business Class",9,5,4,4,0,NA,NA,4,1
"5694","air-new-zealand",NA,"Economy",7,4,4,3,0,NA,NA,3,1
"5695","air-new-zealand",NA,"Economy",10,4,4,5,5,NA,NA,5,1
"5696","airasia-x",NA,"Economy",NA,1,3,0,2,NA,NA,2,0
"5697","airasia-x",NA,"Economy",9,3,5,4,0,NA,NA,5,1
"5698","airasia-x",NA,"Premium Economy",9,5,5,4,3,NA,NA,5,1
"5699","airasia",NA,"Economy",8,3,4,3,1,NA,NA,5,1
"5700","airasia",NA,"Economy",5,3,5,3,1,NA,NA,4,0
"5701","airasia",NA,"Economy",1,1,1,2,1,NA,NA,1,0
"5702","airbaltic",NA,"Economy",4,NA,NA,NA,NA,NA,NA,1,0
"5703","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5704","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5705","airbaltic",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5706","air-transat",NA,"Premium Economy",NA,0,1,0,0,NA,NA,1,0
"5707","air-transat",NA,"Economy",7,4,4,3,4,NA,NA,4,1
"5708","air-transat",NA,"Economy",3,1,2,1,3,NA,NA,3,0
"5709","air-new-zealand",NA,"Economy",NA,2,3,3,2,NA,NA,2,0
"5710","air-new-zealand",NA,"Business Class",9,4,5,4,4,NA,NA,5,1
"5711","air-new-zealand",NA,"Economy",NA,3,4,1,0,NA,NA,1,0
"5712","airasia-x",NA,"Premium Economy",10,5,5,3,0,NA,NA,5,1
"5713","airasia-x",NA,"Premium Economy",8,5,5,4,4,NA,NA,5,1
"5714","airasia-x",NA,"Economy",10,5,5,5,4,NA,NA,5,1
"5715","airnorth",NA,"Economy",6,2,3,3,0,NA,NA,3,1
"5716","airnorth",NA,"Economy",7,4,5,3,0,NA,NA,4,1
"5717","airasia",NA,"Economy",9,4,5,4,4,NA,NA,4,1
"5718","airasia",NA,"Economy",1,3,1,1,1,NA,NA,1,0
"5719","airasia",NA,"Economy",7,4,3,1,1,NA,NA,5,1
"5720","airasia",NA,"Economy",7,4,4,4,0,NA,NA,5,1
"5721","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5722","airbaltic",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,0
"5723","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5724","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5725","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5726","air-transat",NA,"Business Class",9,5,5,5,4,NA,NA,5,1
"5727","air-transat",NA,"Economy",10,5,5,4,4,NA,NA,4,1
"5728","air-transat",NA,"Economy",10,4,5,4,3,NA,NA,5,1
"5729","air-new-zealand",NA,"Economy",3,3,2,3,4,NA,NA,2,0
"5730","air-new-zealand",NA,"Premium Economy",10,5,5,5,5,NA,NA,4,1
"5731","air-new-zealand",NA,"Economy",10,5,5,5,5,NA,NA,3,1
"5732","air-new-zealand",NA,"Premium Economy",9,4,5,5,5,NA,NA,5,1
"5733","airasia-x",NA,"Economy",4,2,2,4,0,NA,NA,3,0
"5734","airasia-x",NA,"Economy",5,3,3,0,0,NA,NA,5,1
"5735","airasia-x",NA,"Economy",10,4,5,0,1,NA,NA,5,1
"5736","airnorth",NA,"Economy",5,0,0,0,0,NA,NA,0,0
"5737","airnorth",NA,"Economy",7,0,0,0,0,NA,NA,0,1
"5738","airnorth",NA,"Economy",6,0,0,0,0,NA,NA,0,1
"5739","airasia",NA,"Economy",8,4,4,3,3,NA,NA,5,1
"5740","airasia",NA,"Economy",7,3,2,0,0,NA,NA,3,1
"5741","airasia",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"5742","airbaltic",NA,"Business Class",8,NA,NA,NA,NA,NA,NA,4,1
"5743","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5744","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5745","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5746","air-transat",NA,"Economy",8,3,5,4,4,NA,NA,5,1
"5747","air-transat",NA,"Economy",1,4,1,1,5,NA,NA,1,0
"5748","air-transat",NA,"Economy",8,3,4,4,4,NA,NA,4,1
"5749","air-new-zealand",NA,"Economy",3,1,4,3,0,NA,NA,3,0
"5750","air-new-zealand",NA,"Economy",5,3,3,4,1,NA,NA,3,0
"5751","air-new-zealand",NA,"Premium Economy",5,3,3,4,3,NA,NA,2,0
"5752","airasia-x",NA,"Economy",10,5,5,5,0,NA,NA,5,1
"5753","airasia-x",NA,"Premium Economy",9,5,4,4,4,NA,NA,5,1
"5754","airasia-x",NA,"Economy",9,5,3,0,0,NA,NA,5,1
"5755","airnorth",NA,"Economy",2,0,0,0,0,NA,NA,0,0
"5756","airnorth",NA,"Economy",9,0,0,0,0,NA,NA,0,1
"5757","airnorth",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5758","airnorth",NA,"Economy",8,5,4,3,3,NA,NA,4,1
"5759","airasia",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"5760","airasia",NA,"Economy",1,1,1,1,1,NA,NA,1,0
"5761","airasia",NA,"Economy",7,3,3,3,1,NA,NA,4,1
"5762","airasia",NA,"Economy",9,4,5,3,3,NA,NA,4,1
"5763","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5764","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5765","airbaltic",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,0
"5766","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5767","airbaltic",NA,"Economy",5,NA,NA,NA,NA,NA,NA,4,1
"5768","air-transat",NA,"Economy",7,4,4,3,4,NA,NA,3,1
"5769","air-transat",NA,"Business Class",8,5,4,4,5,NA,NA,5,1
"5770","air-transat",NA,"Economy",10,4,5,3,5,NA,NA,4,1
"5771","air-new-zealand",NA,"Premium Economy",5,4,3,4,2,NA,NA,2,0
"5772","air-new-zealand",NA,"Economy",NA,1,2,2,0,NA,NA,1,0
"5773","airasia-x",NA,"Premium Economy",8,5,5,4,0,NA,NA,5,1
"5774","airasia-x",NA,"Economy",10,5,5,5,5,NA,NA,5,1
"5775","airasia-x",NA,"Economy",9,4,5,5,5,NA,NA,5,1
"5776","airnorth",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5777","airnorth",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0
"5778","airasia",NA,"Economy",3,3,3,1,1,NA,NA,2,0
"5779","airasia",NA,NA,10,3,4,3,1,NA,NA,5,1
"5780","airasia",NA,"Economy",9,3,4,3,1,NA,NA,5,1
"5781","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5782","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5783","air-transat",NA,"Economy",8,3,5,1,4,NA,NA,4,1
"5784","air-transat",NA,"Economy",10,4,4,5,5,NA,NA,5,1
"5785","air-transat",NA,"First Class",9,5,5,4,4,NA,NA,5,1
"5786","airasia-x",NA,"Economy",9,4,3,3,0,NA,NA,5,1
"5787","airasia-x",NA,"Economy",10,3,5,3,3,NA,NA,5,1
"5788","airasia-x",NA,"Economy",8,3,4,3,0,NA,NA,5,1
"5789","airasia",NA,"Economy",8,4,5,3,1,NA,NA,5,1
"5790","airasia",NA,"Economy",7,5,5,2,1,NA,NA,5,1
"5791","airasia",NA,"Economy",9,4,5,4,2,NA,NA,5,1
"5792","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5793","airbaltic",NA,"Economy",NA,NA,NA,NA,NA,NA,NA,1,0
"5794","alaska-airlines","Business","Economy",1,2,1,1,NA,1,1,1,0
"5795","air-transat",NA,"Economy",2,1,3,3,4,NA,NA,3,0
"5796","air-transat",NA,"Economy",7,2,3,3,3,NA,NA,3,1
"5797","air-transat",NA,"Economy",10,4,5,3,4,NA,NA,5,1
"5798","airasia-x",NA,"Premium Economy",9,5,5,3,3,NA,NA,5,1
"5799","airasia-x",NA,"Economy",9,3,4,5,0,NA,NA,5,1
"5800","airasia-x",NA,"Economy",9,4,4,4,0,NA,NA,5,1
"5801","airasia-x",NA,"Economy",8,4,5,4,0,NA,NA,5,1
"5802","airasia",NA,"Premium Economy",1,2,1,2,1,NA,NA,3,0
"5803","airasia",NA,"Economy",5,4,3,3,3,NA,NA,4,1
"5804","airasia",NA,"Economy",10,5,5,5,1,NA,NA,5,1
"5805","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5806","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5807","alaska-airlines","FamilyLeisure","Economy",8,4,4,4,NA,5,NA,5,1
"5808","alaska-airlines","Solo Leisure","First Class",9,4,5,4,4,4,NA,4,1
"5809","alaska-airlines","Solo Leisure","First Class",7,5,5,2,4,5,NA,3,1
"5810","air-transat",NA,"Business Class",8,4,5,4,2,NA,NA,4,1
"5811","air-transat",NA,"Premium Economy",10,5,5,5,5,NA,NA,4,1
"5812","air-transat",NA,"Economy",NA,1,3,1,0,NA,NA,1,0
"5813","airasia-x",NA,"Economy",7,4,4,3,4,NA,NA,4,1
"5814","airasia-x",NA,"Economy",8,3,4,5,4,NA,NA,5,1
"5815","airasia-x",NA,"Economy",9,4,5,4,4,NA,NA,5,1
"5816","airasia",NA,"Economy",9,5,5,4,3,NA,NA,5,1
"5817","airasia",NA,"Economy",10,4,5,5,1,NA,NA,5,1
"5818","airasia",NA,"Economy",9,4,3,4,4,NA,NA,5,1
"5819","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5820","airbaltic",NA,"Economy",3,NA,NA,NA,NA,NA,NA,1,1
"5821","alaska-airlines","Solo Leisure","First Class",10,5,5,5,NA,5,5,5,1
"5822","alaska-airlines","Solo Leisure","First Class",9,4,5,4,4,5,5,4,1
"5823","alaska-airlines",NA,"First Class",9,5,5,4,5,NA,NA,4,1
"5824","air-transat",NA,"Premium Economy",8,4,5,4,4,NA,NA,5,1
"5825","air-transat",NA,"Business Class",5,2,3,4,3,NA,NA,2,0
"5826","air-transat",NA,"Business Class",10,5,5,4,4,NA,NA,5,1
"5827","airasia-x",NA,"Economy",8,4,4,0,0,NA,NA,5,1
"5828","airasia-x",NA,"Economy",9,4,4,4,4,NA,NA,5,1
"5829","airasia-x",NA,"Premium Economy",10,5,5,4,4,NA,NA,5,1
"5830","airasia",NA,"Economy",8,4,4,4,1,NA,NA,4,1
"5831","airasia",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5832","airasia",NA,NA,9,4,4,4,1,NA,NA,4,1
"5833","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,1,1
"5834","airbaltic",NA,"Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5835","alaska-airlines",NA,"Economy",10,4,5,4,1,NA,NA,5,1
"5836","alaska-airlines",NA,"First Class",9,4,4,4,4,NA,NA,5,1
"5837","alaska-airlines",NA,"Economy",8,3,4,5,4,NA,NA,3,1
"5838","air-transat",NA,"Economy",9,4,5,3,3,NA,NA,5,1
"5839","air-transat",NA,"Business Class",10,5,5,5,5,NA,NA,5,1
"5840","air-transat",NA,"Economy",NA,2,1,1,1,NA,NA,1,0
"5841","airasia-x",NA,"Premium Economy",10,5,4,4,0,NA,NA,5,1
"5842","airasia-x",NA,"Premium Economy",9,5,4,4,0,NA,NA,4,1
"5843","airasia-x",NA,"Economy",9,5,4,5,0,NA,NA,5,1
"5844","airasia",NA,"Economy",8,4,4,4,0,NA,NA,5,1
"5845","airasia",NA,"Economy",10,5,5,4,1,NA,NA,5,1
"5846","airasia",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5847","airasia",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5848","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5849","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5850","alaska-airlines",NA,"First Class",8,4,4,1,3,NA,NA,4,1
"5851","alaska-airlines",NA,"First Class",NA,1,1,1,0,NA,NA,2,0
"5852","alaska-airlines",NA,"First Class",10,4,5,5,4,NA,NA,5,1
"5853","air-transat",NA,"Economy",8,3,4,2,0,NA,NA,4,1
"5854","air-transat",NA,"Economy",9,4,5,4,3,NA,NA,5,1
"5855","air-transat",NA,"Economy",9,4,4,4,4,NA,NA,4,1
"5856","airasia-x",NA,"Economy",7,4,4,4,2,NA,NA,4,1
"5857","airasia-x",NA,"Economy",1,1,1,3,0,NA,NA,3,0
"5858","airasia-x",NA,"Economy",6,2,4,3,0,NA,NA,4,1
"5859","airasia",NA,"Economy",5,2,2,1,1,NA,NA,3,0
"5860","airasia",NA,"Economy",3,3,2,3,3,NA,NA,1,0
"5861","airasia",NA,"Economy",7,3,4,0,0,NA,NA,5,1
"5862","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5863","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5864","alaska-airlines",NA,"First Class",10,4,5,4,5,NA,NA,5,1
"5865","alaska-airlines",NA,"First Class",1,4,1,1,5,NA,NA,1,0
"5866","alaska-airlines",NA,"Business Class",9,3,5,3,5,NA,NA,5,1
"5867","air-transat",NA,"Economy",2,1,2,3,2,NA,NA,2,0
"5868","air-transat",NA,"Economy",5,3,0,1,1,NA,NA,3,0
"5869","air-transat",NA,"Economy",7,4,4,3,2,NA,NA,4,1
"5870","airasia-x",NA,"Premium Economy",10,5,5,5,5,NA,NA,5,1
"5871","airasia-x",NA,"Economy",10,5,5,4,0,NA,NA,5,1
"5872","airasia-x",NA,"Economy",8,4,4,4,0,NA,NA,4,1
"5873","airasia",NA,"Economy",6,4,4,4,0,NA,NA,4,1
"5874","airasia",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5875","airasia",NA,"Premium Economy",1,1,1,1,1,NA,NA,1,0
"5876","airasia",NA,"Economy",5,3,3,0,0,NA,NA,4,1
"5877","airbaltic",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5878","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5879","alaska-airlines",NA,"Economy",10,4,5,5,0,NA,NA,5,1
"5880","alaska-airlines",NA,"First Class",5,2,2,1,3,NA,NA,2,0
"5881","alaska-airlines",NA,"First Class",9,0,5,5,4,NA,NA,4,1
"5882","air-transat",NA,"Economy",5,0,3,3,2,NA,NA,4,1
"5883","air-transat",NA,"Economy",8,4,4,3,4,NA,NA,4,1
"5884","air-transat",NA,"Business Class",9,4,4,4,0,NA,NA,4,1
"5885","airasia-x",NA,"Premium Economy",10,5,5,5,1,NA,NA,5,1
"5886","airasia-x",NA,"Premium Economy",10,5,5,5,1,NA,NA,5,1
"5887","airasia-x",NA,"Economy",7,3,5,4,0,NA,NA,5,1
"5888","airasia",NA,"Economy",10,4,4,5,0,NA,NA,5,1
"5889","airasia",NA,"Economy",1,1,3,1,0,NA,NA,1,0
"5890","airasia",NA,"Economy",8,3,3,4,1,NA,NA,3,1
"5891","airbaltic",NA,"Economy",1,NA,NA,NA,NA,NA,NA,1,0
"5892","airbaltic",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5893","alaska-airlines",NA,"First Class",9,4,4,3,0,NA,NA,5,1
"5894","alaska-airlines",NA,"Economy",7,4,3,2,2,NA,NA,4,1
"5895","alaska-airlines",NA,"Economy",9,5,3,3,0,NA,NA,5,1
"5896","alaska-airlines",NA,"Economy",10,3,4,0,0,NA,NA,4,1
"5897","alitalia","Couple Leisure","Economy",5,3,2,3,1,2,1,4,0
"5898","air-transat",NA,"Economy",9,4,5,4,4,NA,NA,5,1
"5899","air-transat",NA,"Economy",10,3,4,4,5,NA,NA,5,1
"5900","air-transat",NA,"Economy",NA,3,4,2,3,NA,NA,1,0
"5901","airasia-x",NA,"Economy",8,NA,NA,NA,NA,NA,NA,4,1
"5902","airasia-x",NA,"Premium Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5903","airasia-x",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5904","airasia-x",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"5905","airasia-x",NA,"Premium Economy",7,NA,NA,NA,NA,NA,NA,4,1
"5906","airasia",NA,"Economy",NA,1,1,1,1,NA,NA,1,0
"5907","airasia",NA,"Economy",7,3,4,3,0,NA,NA,4,1
"5908","airasia",NA,"Economy",NA,2,2,1,1,NA,NA,1,0
"5909","airbaltic",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5910","airbaltic",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5911","alaska-airlines",NA,"First Class",6,4,3,3,4,NA,NA,3,1
"5912","alaska-airlines",NA,"Economy",10,5,5,5,3,NA,NA,5,1
"5913","alaska-airlines",NA,"First Class",3,3,1,3,3,NA,NA,2,0
"5914","alitalia","Business","Business Class",8,5,4,5,4,4,4,4,1
"5915","alitalia","Couple Leisure","Economy",1,1,1,2,1,1,NA,1,0
"5916","alitalia","Couple Leisure","Economy",2,1,3,1,NA,2,NA,1,0
"5917","air-transat",NA,"Economy",NA,1,2,1,1,NA,NA,1,0
"5918","air-transat",NA,"Economy",NA,1,3,1,1,NA,NA,1,0
"5919","air-transat",NA,"Economy",8,4,5,4,4,NA,NA,4,1
"5920","airasia-x",NA,"Premium Economy",5,NA,NA,NA,NA,NA,NA,4,1
"5921","airasia-x",NA,"Economy",5,NA,NA,NA,NA,NA,NA,4,1
"5922","airasia-x",NA,"Economy",2,NA,NA,NA,NA,NA,NA,1,0
"5923","airasia-x",NA,"Premium Economy",5,NA,NA,NA,NA,NA,NA,1,0
"5924","airasia",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5925","airasia",NA,"Economy",10,4,5,0,0,NA,NA,5,1
"5926","airasia",NA,"Economy",NA,2,3,1,1,NA,NA,1,0
"5927","airasia",NA,"Economy",1,1,3,1,1,NA,NA,2,0
"5928","airbaltic",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"5929","airbaltic",NA,"Economy",5,NA,NA,NA,NA,NA,NA,4,1
"5930","alaska-airlines",NA,"First Class",3,3,2,3,3,NA,NA,2,0
"5931","alaska-airlines",NA,"First Class",8,4,4,4,0,NA,NA,4,1
"5932","alaska-airlines",NA,"First Class",9,4,4,4,4,NA,NA,4,1
"5933","alitalia","Solo Leisure","Economy",2,2,1,1,1,1,NA,1,0
"5934","alitalia","FamilyLeisure","Business Class",9,4,4,5,1,4,NA,5,1
"5935","alitalia","Couple Leisure","Economy",3,1,1,1,1,1,NA,1,0
"5936","air-transat",NA,"Business Class",8,3,4,4,1,NA,NA,4,1
"5937","air-transat",NA,"Economy",1,1,1,2,1,NA,NA,2,0
"5938","air-transat",NA,"Economy",2,3,2,2,2,NA,NA,1,0
"5939","airasia-x",NA,"Premium Economy",10,NA,NA,NA,NA,NA,NA,4,1
"5940","airasia-x",NA,"Premium Economy",6,NA,NA,NA,NA,NA,NA,4,1
"5941","airasia-x",NA,"Economy",9,NA,NA,NA,NA,NA,NA,4,1
"5942","airasia-x",NA,"Economy",10,NA,NA,NA,NA,NA,NA,4,1
"5943","airasia",NA,"Economy",2,3,1,3,2,NA,NA,3,0
"5944","airasia",NA,"Economy",8,4,5,4,0,NA,NA,4,1
"5945","airasia",NA,"Economy",NA,4,1,0,1,NA,NA,2,0
"5946","airasia",NA,"Economy",8,4,4,4,3,NA,NA,5,1
"5947","alaska-airlines",NA,"Economy",7,4,5,3,0,NA,NA,5,1
"5948","alaska-airlines",NA,"Economy",8,4,4,3,1,NA,NA,4,1
"5949","alaska-airlines",NA,"Economy",9,4,5,5,4,NA,NA,4,1
"5950","alitalia","Solo Leisure","Economy",2,1,2,1,NA,1,NA,3,0
"5951","alitalia","Couple Leisure","Economy",2,1,1,1,2,3,NA,1,0
"5952","alitalia","FamilyLeisure","Economy",8,4,3,3,NA,4,NA,3,1
"5953","air-transat",NA,"Premium Economy",7,4,3,3,3,NA,NA,3,1
